host_response_rate,host_identity_verified,host_total_listings_count,is_location_exact,property_type,accommodates,price,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,reviews_per_month,fraud
100,0,6,1,0,2,16000,32,15,89.0,0,2,0.4,0
100,0,2,1,4,2,7500,1,1,100.0,1,0,0.37,0
90,1,1,1,0,2,10500,2,23,93.0,0,1,1.69,0
100,0,4,1,0,2,10300,1,0,100.0,0,0,1.0,0
100,1,2,1,1,2,7000,7,8,100.0,0,0,0.48,0
100,0,1,1,0,3,15000,2,2,100.0,0,2,2.0,0
100,0,1,1,4,2,10000,2,8,97.0,0,1,1.68,0
98,1,749,1,0,5,19900,10,0,100.0,0,2,1.0,0
96,1,313,1,0,5,28900,7,0,100.0,0,1,1.0,0
100,1,3,1,0,4,15000,3,14,96.0,0,1,1.0,0
100,1,1,1,0,2,15000,2,16,94.0,0,2,1.14,0
100,1,2,1,0,2,21500,1,22,92.0,0,1,1.99,0
71,1,363,1,0,4,18900,3,20,90.0,1,2,1.58,0
100,1,4,1,8,3,37500,2,5,100.0,0,2,0.93,0
100,1,1,1,4,4,22500,1,0,100.0,0,2,1.0,0
100,0,1,1,0,1,3200,1,0,100.0,0,0,1.0,0
100,1,1,1,0,4,15000,1,2,80.0,0,0,0.65,0
100,1,1,1,0,2,18900,2,15,96.0,0,1,1.03,0
100,1,1,0,0,2,14900,1,12,100.0,1,1,8.78,0
100,0,2,1,8,2,15000,1,0,100.0,0,0,1.0,0
100,1,1,1,0,2,5500,1,6,87.0,0,0,6.0,0
100,1,1,1,8,6,19000,3,0,100.0,0,2,1.0,0
100,1,4,1,4,2,8000,1,9,93.0,1,2,6.75,0
100,1,2,1,8,1,7500,2,34,95.0,0,1,1.48,0
100,1,3,1,4,5,16000,3,13,83.0,0,1,0.35,0
100,0,8,0,8,2,9900,1,4,80.0,1,0,0.77,0
100,0,2,1,8,2,6500,1,1,100.0,0,2,0.04,0
100,0,1,1,0,4,25000,2,2,100.0,0,0,0.2,0
98,1,749,1,0,5,31900,15,0,100.0,0,2,1.0,0
100,1,307,1,0,5,11900,2,0,100.0,0,2,1.0,0
100,0,1,1,0,2,8000,1,1,100.0,0,1,0.1,0
100,0,2,0,4,2,15000,1,1,80.0,0,0,0.63,0
100,1,4,1,4,2,10000,2,0,100.0,0,2,1.0,0
100,1,2,1,0,2,10000,2,42,87.0,0,2,1.22,0
100,0,1,1,0,2,20000,1,2,100.0,0,0,0.17,0
96,1,28,1,0,3,6900,2,4,90.0,1,2,0.34,0
89,1,1,1,0,4,16000,1,6,90.0,0,1,0.49,0
98,1,749,1,0,3,16900,10,0,100.0,0,2,1.0,0
100,1,1,1,0,2,11000,2,6,97.0,0,1,0.22,0
100,1,1,1,4,3,7200,4,0,100.0,0,1,1.0,0
100,1,1,1,0,2,49900,3,7,74.0,0,0,0.24,0
99,1,24,1,0,2,8900,2,7,97.0,1,2,1.83,0
50,0,1,1,0,1,87200,1,0,100.0,0,0,1.0,0
100,0,1,1,4,5,28000,2,5,100.0,0,1,0.35,0
100,0,1,1,0,4,19500,2,0,100.0,0,2,1.0,0
100,1,1,0,0,1,6500,1,29,97.0,0,1,15.54,0
95,1,1,0,0,5,11500,1,13,97.0,0,0,4.59,0
100,0,1,0,0,2,6000,1,9,83.0,0,1,1.08,0
98,1,749,1,0,3,16900,3,0,100.0,0,2,1.0,0
100,1,4,1,0,2,18000,1,85,97.0,0,1,6.0,0
98,1,749,1,0,3,16900,3,0,100.0,0,2,1.0,0
100,1,3,1,8,2,7400,1,11,78.0,1,0,6.88,0
100,0,2,1,8,3,19900,1,20,100.0,1,1,7.23,0
97,1,21,1,0,2,19900,2,1,100.0,0,1,0.23,0
100,1,5,1,0,2,14700,30,13,90.0,0,2,0.71,0
81,0,7,1,0,6,18800,1,13,86.0,0,0,0.6,0
100,1,1,1,0,2,12500,2,0,100.0,0,0,1.0,0
100,1,1,1,0,3,15000,2,1,80.0,0,0,0.3,0
100,1,3,1,8,4,10000,1,10,100.0,0,0,2.11,0
100,1,3,1,1,1,8000,1,1,100.0,1,2,1.0,0
89,1,558,1,0,4,38900,2,9,96.0,0,3,0.25,0
0,1,1,1,0,1,14000,1,0,100.0,0,1,1.0,0
67,1,1,1,4,2,6100,1,7,97.0,0,1,0.78,0
100,1,4,0,0,4,24900,1,7,100.0,0,2,5.0,0
79,1,18,1,0,2,6500,3,4,55.0,0,2,0.15,0
100,0,1,1,8,2,6500,1,2,90.0,0,2,0.16,0
100,1,5,1,0,4,17900,3,0,100.0,0,1,1.0,0
100,0,1,1,0,1,4500,1,0,100.0,0,0,1.0,0
98,1,749,1,0,5,24900,10,1,80.0,0,2,0.31,0
100,1,52,1,0,1,15000,7,3,93.0,0,2,0.19,0
100,1,307,1,0,7,16700,2,5,92.0,0,2,0.52,0
100,0,1,1,0,4,12900,2,0,100.0,0,2,1.0,0
96,1,28,0,0,2,7500,1,0,100.0,1,2,1.0,0
100,1,4,0,0,2,14900,1,5,100.0,0,2,2.63,0
100,1,1,1,8,3,17500,5,23,99.0,0,2,1.23,0
100,1,1,1,0,2,24500,2,0,100.0,0,2,1.0,0
100,1,52,1,0,2,15000,7,1,100.0,0,2,0.09,0
100,0,4,1,0,5,25000,4,0,100.0,0,2,1.0,0
100,1,3,1,11,1,7300,4,1,100.0,0,2,0.08,0
100,1,1,1,0,2,7500,1,5,64.0,0,0,0.35,0
98,1,24,1,0,4,18900,2,6,100.0,0,2,0.89,0
100,1,17,1,4,4,17000,2,0,100.0,1,2,1.0,0
98,1,749,1,0,5,19900,10,0,100.0,0,2,1.0,0
100,1,1,1,0,3,22700,1,4,95.0,0,2,3.43,0
100,1,1,1,8,10,35000,1,40,99.0,1,2,8.22,0
100,0,4,1,1,2,21000,2,2,100.0,0,2,0.11,0
100,1,1,1,0,4,35000,2,33,98.0,0,2,4.16,0
100,1,14,1,8,1,3900,2,6,87.0,0,2,0.47,0
100,0,2,1,0,4,20000,2,16,95.0,1,2,5.11,0
90,1,2,1,0,2,12500,2,1,100.0,1,0,0.21,0
100,1,307,1,0,5,27600,2,13,92.0,0,2,0.81,0
100,0,1,1,0,2,12900,2,37,96.0,1,1,11.68,0
93,0,1,1,8,2,11500,1,35,87.0,0,1,5.38,0
71,1,363,1,0,6,25900,3,0,100.0,1,2,1.0,0
78,1,2,1,0,6,13000,1,1,100.0,0,2,1.0,0
77,0,16,1,0,6,34900,2,0,100.0,0,2,1.0,0
90,0,2,1,0,4,60000,2,0,100.0,0,0,1.0,0
99,1,30,0,0,7,10500,3,20,93.0,0,2,2.29,0
85,1,1,1,0,3,27500,3,7,97.0,0,2,1.49,0
77,0,16,1,0,6,17400,2,15,93.0,0,2,1.79,0
100,1,7,1,8,3,7700,1,222,97.0,1,0,6.09,0
60,0,1,1,0,2,8000,1,1,100.0,0,2,0.27,0
100,1,2,1,4,4,29500,1,0,100.0,0,1,1.0,0
98,1,749,1,0,3,16900,3,1,100.0,0,2,0.09,0
71,1,363,1,0,4,20900,3,1,80.0,1,2,0.12,0
98,1,22,1,0,4,18900,2,6,93.0,0,2,1.25,0
100,1,1,0,0,2,17500,2,14,89.0,0,1,1.0,0
98,1,749,1,0,3,16900,3,1,100.0,0,2,0.2,0
100,1,1,1,0,4,19500,3,3,80.0,0,1,0.21,0
71,1,363,1,0,4,22900,3,9,73.0,1,2,2.23,0
100,1,1,1,4,4,26000,5,1,80.0,0,2,0.07,0
78,0,1,0,0,4,19800,3,0,100.0,0,0,1.0,0
100,0,1,1,8,1,8000,1,8,95.0,0,1,0.31,0
100,1,2,1,8,5,18500,3,4,100.0,0,1,0.26,0
100,1,11,1,8,14,39500,2,19,85.0,0,2,0.38,0
31,1,2,0,0,2,10000,3,3,93.0,0,0,0.23,0
90,0,1,1,0,2,6000,1,18,96.0,0,0,6.43,0
98,1,749,1,0,5,31900,3,0,100.0,0,2,1.0,0
67,0,1,1,0,2,19700,2,1,100.0,0,0,1.0,0
100,1,2,0,0,2,16000,3,6,100.0,1,2,1.1,0
100,1,1,1,0,4,39900,1,13,92.0,0,1,0.9,0
90,1,3,1,4,1,10000,7,8,90.0,0,2,0.34,0
89,1,558,1,0,4,34900,3,0,100.0,0,3,1.0,0
100,0,1,1,0,2,20000,1,0,100.0,0,0,1.0,0
100,1,2,1,4,6,50000,1,1,80.0,0,2,0.63,0
100,0,12,1,0,4,24900,3,5,96.0,0,2,0.19,0
100,0,1,1,0,3,18500,1,0,100.0,0,0,1.0,0
90,1,3,1,0,12,34900,15,0,100.0,0,2,1.0,0
100,1,1,1,0,2,4600,1,2,90.0,0,0,0.4,0
100,0,2,1,0,2,14000,5,0,100.0,0,0,1.0,0
100,1,2,1,8,4,8800,1,14,91.0,1,0,7.92,0
100,1,8,1,0,2,8000,1,17,88.0,1,0,5.37,0
100,1,4,0,0,2,22900,3,3,93.0,0,2,0.83,0
71,1,363,1,0,6,26900,3,21,95.0,1,2,1.75,0
100,0,1,1,4,2,7000,1,55,93.0,0,1,3.53,0
100,0,2,1,4,4,25000,1,6,93.0,0,1,1.27,0
100,1,1,1,0,4,27500,1,15,96.0,0,0,3.13,0
97,1,11,1,0,2,15000,3,20,88.0,0,2,0.68,0
100,1,6,1,0,5,25000,3,9,98.0,0,2,0.84,0
90,1,1,1,4,10,38300,3,20,94.0,0,2,1.28,0
100,1,13,1,8,2,12000,6,25,100.0,0,0,3.91,0
75,0,1,0,0,2,35000,1,0,100.0,0,0,1.0,0
100,1,4,0,0,6,42500,1,0,100.0,0,1,1.0,0
100,0,1,1,8,4,20000,2,5,100.0,1,0,2.0,0
90,1,1,1,0,4,27900,3,4,100.0,0,2,1.13,0
98,1,749,1,0,5,19900,2,1,100.0,0,2,0.6,0
100,0,12,1,4,2,13000,14,2,100.0,0,2,0.23,0
100,1,307,1,0,5,11900,2,0,100.0,0,2,1.0,0
100,0,1,1,4,6,16300,1,16,89.0,0,1,0.4,0
100,0,1,1,0,6,19200,1,0,100.0,0,0,1.0,0
98,1,749,1,0,5,19900,3,1,100.0,0,2,0.08,0
100,0,3,0,0,4,16000,1,0,100.0,0,2,1.0,0
100,1,1,1,0,3,14200,3,32,95.0,0,2,1.87,0
98,1,749,1,0,5,31900,2,0,100.0,0,2,1.0,0
100,0,1,1,0,2,10300,2,9,96.0,0,0,1.08,0
73,1,10,1,0,4,12500,2,10,93.0,0,2,0.2,0
100,1,2,0,8,2,7900,1,1,80.0,1,1,1.0,0
100,1,2,1,8,1,7800,2,1,100.0,0,2,1.0,0
71,1,363,1,0,6,27900,3,0,100.0,1,2,1.0,0
100,1,1,1,0,5,22000,1,0,100.0,0,0,1.0,0
100,0,1,1,8,1,19000,1,0,100.0,0,1,1.0,0
100,1,1,0,8,1,5500,1,1,100.0,0,0,0.23,0
98,1,749,1,0,3,16900,3,1,100.0,0,2,1.0,0
100,1,15,1,0,4,19500,2,30,97.0,1,2,4.59,0
100,1,1,1,4,4,10000,4,3,100.0,0,0,1.38,0
91,0,2,1,0,6,29500,2,14,92.0,1,2,6.36,0
100,1,1,0,0,2,9900,1,1,100.0,0,0,0.18,0
100,0,1,1,8,2,9500,2,14,100.0,0,2,5.25,0
99,1,24,1,8,2,8900,1,7,100.0,0,2,0.66,0
90,0,3,1,8,4,6000,1,163,93.0,1,1,4.1,0
100,1,1,1,0,2,14000,2,33,96.0,0,2,1.93,0
100,1,1,1,0,2,11400,2,7,100.0,0,0,2.56,0
100,1,2,1,0,3,45000,7,1,100.0,0,2,0.08,0
100,1,1,1,4,2,17500,2,3,100.0,0,1,0.7,0
75,1,1,1,0,2,42500,2,19,87.0,0,2,0.53,0
90,1,2,1,0,2,10000,1,1,100.0,0,0,0.39,0
100,1,1,1,8,1,5800,2,33,97.0,0,1,2.65,0
78,1,6,1,8,1,3100,7,1,80.0,0,0,0.08,0
100,1,7,1,0,2,6000,2,26,85.0,0,2,5.2,0
92,1,2,1,0,2,10500,1,20,88.0,0,1,4.23,0
100,1,1,1,0,2,2500,1,2,80.0,1,0,0.19,0
100,0,1,0,4,1,20000,1,0,100.0,0,0,1.0,0
100,1,1,1,0,2,11000,2,1,100.0,0,0,0.06,0
97,1,21,1,0,4,25700,2,3,87.0,0,1,0.89,0
100,0,1,0,4,6,21900,1,0,100.0,0,0,1.0,0
100,1,1,1,0,2,17500,2,6,93.0,0,2,1.31,0
100,1,1,1,0,2,17500,3,11,95.0,0,1,0.26,0
100,0,1,1,0,2,60000,1,0,100.0,0,0,1.0,0
100,1,1,1,2,2,34500,1,8,100.0,0,0,0.69,0
100,0,1,1,0,2,40000,3,0,100.0,0,0,1.0,0
100,1,1,0,0,1,10000,1,0,100.0,1,2,1.0,0
100,1,1,1,0,2,12000,1,19,86.0,0,2,1.45,0
100,0,1,1,0,4,13000,1,0,100.0,0,0,1.0,0
100,0,22,0,0,1,3100,10,0,100.0,0,1,1.0,0
100,0,1,1,0,2,10000,1,4,95.0,0,1,0.68,0
79,1,18,1,0,1,5900,3,2,70.0,0,2,0.09,0
100,1,20,1,4,6,9900,1,22,91.0,1,2,5.69,0
100,1,1,1,8,5,15000,1,0,100.0,0,0,1.0,0
100,1,1,1,0,2,6500,2,0,100.0,0,0,1.0,0
100,1,2,0,0,3,19900,2,11,96.0,0,1,2.54,0
100,1,1,1,0,5,20000,2,11,100.0,0,2,0.75,0
100,0,1,0,0,5,12500,1,15,100.0,0,1,6.25,0
100,0,2,0,8,2,6000,1,20,83.0,0,0,6.0,0
96,1,313,1,0,5,36300,3,15,92.0,0,1,0.66,0
100,1,2,1,8,3,14500,2,230,96.0,1,2,3.86,0
98,1,7,1,0,2,5500,1,0,100.0,0,2,1.0,0
100,1,1,1,0,4,7900,1,0,100.0,0,1,1.0,0
98,1,749,1,0,3,16900,3,2,80.0,0,2,0.16,0
100,0,1,0,0,2,20000,1,0,100.0,0,1,1.0,0
98,1,749,1,0,5,31900,3,0,100.0,0,2,1.0,0
100,1,1,0,4,2,6500,1,0,100.0,0,0,1.0,0
100,1,3,1,8,2,6500,1,14,90.0,0,2,2.9,0
100,1,2,1,0,4,20500,2,14,97.0,0,2,0.3,0
83,0,1,0,0,2,9200,1,0,100.0,0,0,1.0,0
100,1,5,0,0,5,29600,2,4,100.0,1,3,2.45,0
100,1,122,1,0,3,23200,10,1,100.0,0,1,0.77,0
100,1,4,1,0,3,9900,2,20,98.0,0,2,1.39,0
99,1,24,1,0,2,7900,2,19,98.0,0,2,1.46,0
100,1,1,1,0,7,20000,1,1,100.0,0,2,0.16,0
100,1,8,0,0,2,8500,2,2,100.0,0,1,0.75,0
80,1,1,1,0,3,20000,2,16,98.0,0,2,1.08,0
100,0,1,1,4,2,12500,1,3,100.0,0,0,0.63,0
100,1,2,1,0,2,19500,2,5,92.0,0,1,0.66,0
100,0,1,1,8,2,7500,1,0,100.0,0,0,1.0,0
100,1,1,1,0,4,15000,2,6,100.0,0,1,0.63,0
96,0,3,0,8,2,6000,1,3,93.0,1,2,0.88,0
100,1,1,1,8,3,12000,2,16,98.0,1,1,5.93,0
100,1,1,1,0,2,15000,5,1,100.0,0,0,0.79,0
100,1,1,1,0,1,10000,1,3,73.0,0,2,0.32,0
100,0,1,1,0,1,5000,1,0,100.0,1,0,1.0,0
98,1,22,1,0,4,21000,2,7,97.0,0,2,0.81,0
100,1,1,1,8,2,17100,7,0,100.0,0,2,1.0,0
100,1,1,0,0,4,14900,2,3,80.0,0,1,2.81,0
99,1,30,0,0,4,22000,1,0,100.0,0,2,1.0,0
100,1,1,1,0,4,12000,1,10,96.0,0,1,0.49,0
98,1,24,1,0,6,31500,2,1,100.0,0,2,0.56,0
100,1,1,1,0,1,8000,25,0,100.0,0,2,1.0,0
85,0,2,0,0,2,7000,1,8,90.0,0,0,2.76,0
96,1,313,1,0,3,28500,3,9,93.0,0,1,0.29,0
100,1,6,1,0,14,53600,1,1,100.0,1,0,1.0,0
100,0,1,1,8,1,8500,2,34,99.0,0,1,1.44,0
98,1,22,1,0,2,22500,2,21,80.0,0,2,1.17,0
98,1,749,1,0,5,31900,3,0,100.0,0,2,1.0,0
100,1,3,1,1,1,7500,1,0,100.0,1,1,1.0,0
80,1,1,1,0,2,4700,1,6,97.0,0,0,3.83,0
89,1,558,1,0,4,29900,4,3,93.0,0,3,0.09,0
100,1,1,1,0,2,22500,1,2,100.0,0,0,0.14,0
96,1,313,1,0,5,24100,3,0,100.0,0,0,1.0,0
100,1,1,1,0,2,17500,2,9,91.0,1,2,3.14,0
10,1,2,0,0,2,15000,3,0,100.0,0,2,1.0,0
88,1,1,1,0,2,8900,1,1,100.0,0,1,0.28,0
100,1,2,0,0,1,11000,3,9,91.0,0,2,0.27,0
100,0,11,1,0,5,10900,1,43,89.0,1,2,1.33,0
100,1,8,1,0,6,50000,1,8,89.0,1,0,0.33,0
100,1,2,1,0,2,17500,3,41,91.0,0,2,1.56,0
99,1,30,1,0,8,29900,1,21,90.0,0,2,4.85,0
80,1,2,1,0,2,12000,3,21,88.0,1,0,5.63,0
100,1,2,0,0,4,19500,5,0,100.0,0,2,1.0,0
100,1,2,1,8,8,30000,3,5,100.0,0,2,0.25,0
100,1,52,1,0,2,15000,7,0,100.0,0,2,1.0,0
100,1,5,1,0,1,10800,2,2,60.0,0,2,0.13,0
100,1,4,1,4,2,12000,1,5,100.0,0,2,0.39,0
100,1,1,1,0,2,22500,1,6,100.0,0,1,0.54,0
100,0,3,1,0,3,16000,1,0,100.0,0,2,1.0,0
50,0,1,1,0,4,14000,3,1,100.0,0,1,1.0,0
100,0,37,1,0,2,16500,3,3,87.0,0,2,1.96,0
100,1,3,1,0,4,30000,2,0,100.0,0,1,1.0,0
100,1,7,1,0,7,25000,1,1,100.0,0,2,1.0,0
100,1,1,1,8,10,25000,5,3,87.0,0,2,0.22,0
89,1,558,1,0,2,24900,3,0,100.0,0,3,1.0,0
100,1,1,1,0,3,15000,1,10,100.0,1,1,0.56,0
100,0,4,1,0,2,8500,1,0,100.0,0,0,1.0,0
100,1,1,1,0,5,13500,60,3,80.0,0,2,0.29,0
100,1,1,0,0,1,6000,1,8,80.0,0,0,4.0,0
90,1,2,1,0,4,28000,3,31,94.0,1,2,1.26,0
100,0,1,1,0,1,7700,10,1,60.0,0,0,0.77,0
100,0,1,1,0,1,7200,2,20,96.0,0,2,0.65,0
100,0,1,0,0,2,7000,1,0,100.0,0,2,1.0,0
100,1,1,1,0,4,23000,1,2,100.0,0,2,0.14,0
100,0,1,0,4,3,13900,5,2,100.0,0,1,0.15,0
83,1,1,1,0,1,7500,1,7,89.0,0,0,2.06,0
100,0,1,1,0,4,20000,2,1,100.0,0,1,0.21,0
100,1,1,1,0,3,15000,1,4,100.0,0,0,0.39,0
100,0,1,1,4,2,16000,5,2,90.0,0,0,0.6,0
100,0,1,1,0,2,13500,1,5,100.0,0,0,0.63,0
100,0,5,1,4,3,12000,14,0,100.0,0,0,1.0,0
100,1,1,1,0,2,7500,1,30,87.0,1,0,2.66,0
100,0,1,1,0,3,21400,1,32,99.0,1,0,3.19,0
98,1,7,1,0,2,5500,1,3,80.0,0,2,0.63,0
98,1,749,1,0,5,31900,3,1,40.0,0,2,0.43,0
100,0,4,1,0,2,10500,4,9,96.0,0,1,1.7,0
100,0,1,1,0,2,20000,3,0,100.0,0,0,1.0,0
100,1,2,1,4,4,12400,2,9,98.0,0,0,0.75,0
100,1,1,1,0,2,7000,1,6,94.0,0,0,0.21,0
100,0,1,1,0,2,7500,1,2,100.0,0,0,2.0,0
100,1,1,1,0,2,13000,1,0,100.0,0,2,1.0,0
100,1,1,1,0,6,20000,2,2,100.0,1,2,0.38,0
100,0,1,1,0,4,22500,2,0,100.0,0,0,1.0,0
89,1,558,1,0,3,25900,4,3,90.0,0,3,0.04,0
100,1,1,1,0,8,25000,2,23,98.0,0,1,0.9,0
92,1,5,1,0,1,8500,3,25,97.0,0,2,0.76,0
100,1,1,1,4,4,22500,2,24,96.0,0,2,1.66,0
100,1,2,1,4,3,20000,1,4,87.0,0,1,0.83,0
100,0,1,0,0,1,4500,20,1,100.0,0,2,1.0,0
100,1,1,1,8,3,7000,4,10,90.0,0,2,1.21,0
100,0,1,1,0,2,6200,3,9,98.0,0,1,0.31,0
100,1,1,1,0,1,5600,5,5,92.0,0,0,0.47,0
100,1,6,1,8,2,13000,1,2,80.0,1,2,0.68,0
100,1,1,1,0,2,7200,2,4,93.0,0,2,4.0,0
100,1,1,1,0,6,17500,2,2,90.0,0,0,0.35,0
100,1,7,0,0,4,25000,1,2,80.0,0,2,1.28,0
100,0,1,1,0,1,6000,1,2,90.0,0,0,0.21,0
100,1,1,1,11,2,7200,1,4,100.0,0,1,0.45,0
100,1,3,1,6,6,15500,1,0,100.0,0,1,1.0,0
100,1,1,1,8,5,16400,6,0,100.0,0,1,1.0,0
100,0,37,1,0,2,21500,3,1,100.0,0,2,0.23,0
71,1,363,1,0,4,13900,3,0,100.0,1,2,1.0,0
100,0,37,0,1,1,12500,2,0,100.0,0,2,1.0,0
100,1,1,1,8,3,6500,1,31,98.0,1,1,10.57,0
100,0,1,1,0,4,15000,1,2,90.0,0,0,0.08,0
75,1,2,0,0,4,13000,3,12,75.0,0,1,2.54,0
98,1,749,1,0,5,31900,3,0,100.0,0,2,1.0,0
100,0,22,0,0,1,7000,7,3,93.0,0,1,0.28,0
100,1,20,1,4,6,9900,2,11,82.0,1,2,2.39,0
100,1,1,0,0,2,6500,1,0,100.0,1,2,1.0,0
100,1,1,1,0,1,15900,3,0,100.0,0,2,1.0,0
100,0,1,1,0,2,19900,2,13,89.0,0,1,0.73,0
100,1,3,1,0,2,8000,1,11,91.0,0,2,3.51,0
100,0,1,1,9,2,10000,1,1,100.0,0,0,0.11,0
98,1,749,1,0,3,34900,3,0,100.0,0,2,1.0,0
100,1,1,1,0,3,35000,1,1,100.0,0,0,1.0,0
100,1,2,1,0,3,20000,1,7,77.0,0,0,0.31,0
100,1,1,1,0,2,11900,1,29,97.0,0,2,6.08,0
98,1,749,1,0,3,21900,15,0,100.0,0,2,1.0,0
100,0,1,1,0,1,19500,1,0,100.0,0,0,1.0,0
100,0,1,1,0,2,6600,2,2,90.0,0,1,2.0,0
100,1,1,1,0,4,40000,2,6,100.0,0,2,1.55,0
100,1,1,1,0,6,30000,1,9,97.0,0,2,1.45,0
100,1,52,1,0,2,14500,7,2,90.0,0,2,0.19,0
100,0,2,1,0,2,8500,1,4,100.0,0,1,1.79,0
100,1,1,0,0,4,15000,1,4,93.0,0,0,2.26,0
100,1,52,1,0,2,15200,7,1,100.0,0,2,0.43,0
98,1,749,1,0,5,31900,2,1,100.0,0,2,0.29,0
92,0,2,1,0,2,9300,1,2,60.0,0,0,1.76,0
100,0,12,1,4,1,17500,5,5,92.0,0,2,0.36,0
100,0,2,1,1,2,7500,1,23,90.0,0,2,0.59,0
71,1,363,1,4,4,19900,3,14,91.0,1,2,1.33,0
100,1,1,1,8,2,8500,1,3,100.0,0,0,0.12,0
96,1,313,1,0,5,27900,3,10,86.0,0,1,0.35,0
100,0,1,1,0,1,7000,2,10,90.0,0,0,0.39,0
100,0,2,1,4,2,13000,3,4,95.0,1,2,4.0,0
100,0,1,1,0,2,14500,1,6,100.0,1,0,0.97,0
100,1,1,1,0,1,4900,3,2,50.0,1,0,0.53,0
100,1,1,0,0,1,11500,1,0,100.0,0,0,1.0,0
100,0,1,0,0,2,17900,1,0,100.0,0,0,1.0,0
100,1,307,1,0,5,11900,2,0,100.0,0,2,1.0,0
100,0,1,1,0,4,25000,1,0,100.0,0,0,1.0,0
100,0,1,1,0,2,15000,1,0,100.0,0,0,1.0,0
98,1,749,1,0,5,19900,10,0,100.0,0,2,1.0,0
80,0,1,1,0,3,28000,3,8,93.0,0,1,1.54,0
100,0,2,1,0,4,8400,5,3,80.0,0,1,0.17,0
100,1,1,1,0,2,8400,1,23,93.0,0,0,0.99,0
100,1,1,1,0,3,18000,3,14,97.0,1,1,4.67,0
89,1,558,1,0,2,20900,5,0,100.0,0,3,1.0,0
100,0,1,1,0,2,8000,1,1,100.0,1,1,1.0,0
100,1,15,1,0,3,20000,3,19,99.0,1,2,3.75,0
100,1,1,1,8,1,12500,10,0,100.0,0,2,1.0,0
100,1,1,1,0,2,20000,1,1,100.0,1,0,1.0,0
100,1,1,1,0,4,15000,2,5,95.0,0,0,0.14,0
90,1,2,1,0,8,30000,4,2,100.0,0,2,0.05,0
100,1,5,0,0,4,134500,2,0,100.0,1,3,1.0,0
90,1,3,1,0,2,10000,1,2,80.0,0,0,0.18,0
100,1,1,1,0,5,35000,1,5,90.0,0,0,0.18,0
100,0,1,1,0,2,14300,1,2,100.0,0,0,2.0,0
100,1,6,1,8,1,10000,1,1,100.0,1,2,0.37,0
100,0,1,1,0,2,4500,5,0,100.0,0,0,1.0,0
98,1,749,1,0,5,31900,3,0,100.0,0,2,1.0,0
77,1,1,1,4,3,18000,1,5,96.0,0,0,4.29,0
100,1,1,1,0,3,29500,1,31,96.0,0,1,0.69,0
100,0,1,0,0,2,10500,1,9,88.0,0,2,2.5,0
100,0,1,1,0,3,16000,2,13,95.0,0,2,1.31,0
71,1,363,1,0,9,45900,3,0,100.0,1,2,1.0,0
100,0,1,1,0,2,15000,1,0,100.0,0,0,1.0,0
100,1,1,1,0,5,15000,2,12,97.0,0,1,4.93,0
100,0,1,0,0,4,24000,1,1,100.0,0,0,1.0,0
100,0,1,1,0,6,29900,1,0,100.0,0,0,1.0,0
100,1,5,0,8,2,10800,7,0,100.0,0,2,1.0,0
100,0,1,1,0,3,45000,2,0,100.0,0,0,1.0,0
100,1,1,1,0,4,40000,7,0,100.0,1,1,1.0,0
71,1,363,1,0,2,19900,3,21,93.0,1,2,1.74,0
100,1,1,1,4,2,10800,1,37,96.0,0,1,3.23,0
99,1,24,1,0,1,6900,2,7,94.0,0,2,0.66,0
100,1,3,0,0,3,21800,1,1,100.0,1,2,1.0,0
100,1,1,1,0,4,20000,3,38,99.0,0,2,3.37,0
50,1,1,1,0,4,14800,14,1,100.0,0,0,1.0,0
100,1,2,1,0,4,21000,3,2,90.0,0,1,0.6,0
80,1,1,1,0,5,16000,20,3,80.0,1,1,0.49,0
100,1,1,1,4,2,17500,1,1,100.0,0,0,0.08,0
90,0,1,0,0,2,7000,1,22,93.0,0,0,3.61,0
98,1,749,1,0,3,16900,3,0,100.0,0,2,1.0,0
100,1,4,1,0,2,10000,1,24,97.0,0,0,4.39,0
90,1,3,1,0,1,9000,1,8,100.0,0,0,0.7,0
100,0,1,1,0,6,28700,3,0,100.0,0,0,1.0,0
17,0,1,1,4,1,17500,2,0,100.0,0,0,1.0,0
100,0,2,1,0,4,17500,1,5,100.0,0,2,1.39,0
98,1,749,1,0,5,31900,3,0,100.0,0,2,1.0,0
100,0,1,0,0,3,16600,2,2,90.0,0,0,2.0,0
100,0,5,1,8,3,6500,1,22,95.0,0,2,6.06,0
50,0,1,1,0,1,8300,1,0,100.0,0,1,1.0,0
0,0,1,0,0,1,10000,2,0,100.0,0,0,1.0,0
100,1,1,1,0,2,4900,1,6,60.0,0,0,0.28,0
100,0,1,0,8,1,5500,1,0,100.0,0,0,1.0,0
98,1,749,1,0,3,16900,10,0,100.0,0,2,1.0,0
100,1,1,1,0,2,13000,2,14,97.0,0,0,1.07,0
100,1,7,1,0,6,29900,1,2,100.0,1,2,2.0,0
100,1,122,1,0,4,31500,10,0,100.0,0,1,1.0,0
100,0,6,1,8,1,6000,1,0,100.0,0,2,1.0,0
79,1,18,1,0,2,6900,2,9,82.0,0,2,0.68,0
98,1,22,1,0,6,76900,2,7,100.0,0,2,0.57,0
95,1,5,1,0,6,12000,1,0,100.0,0,1,1.0,0
100,1,1,0,0,4,20000,2,10,96.0,0,1,6.12,0
